Year	ID_mesh	ID_tipologia	Categoria	Nome	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture
2014	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000012	0	0	0	0	0.162	0.0045	0.0702	0	0	0	0	0
2015	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0018	0	0	0	0	0.1638	0.0063	0.0666	0	0	0	0	0
2016	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00359999999999999	0	0	0	0	0.1674	0.0126	0.0567	0	0	0	0	0
2017	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999999984	0	0	0	0	0	0.1665	0	0.0702	0	0	0	0	0
2018	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000900000000000012	0	0	0	0	0	0.1656	0	0.0711	0	0	0	0	0
2019	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0063	0	0	0	0	0	0.1593	0	0.0774	0	0	0	0	0
2020	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0018	0	0	0	0	0	0.1575	0.0045	0.0747	0	0	0	0	0
2021	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00270000000000001	0	0	0	0	0.1602	0.0018	0.0747	0	0	0	0	0
2022	142	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00540000000000002	0	0	0	0	0	0.1548	0	0.0819	0	0	0	0	0
2013	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	5.1516	0.1143	0	0	0	0	0.1071	0
2014	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0242999999999993	0	0	0	0	5.1759	0.09	0	0	0	0	0.0837	0
2015	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0125999999999999	0	0	0	0.00899999999999999	0	5.1633	0.0981	0.0045	0	0	0	0.0927	0
2016	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00810000000000066	0	0	0	0	5.1714	0.09	0.0045	0	0	0	0.0837	0
2017	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0566999999999993	0	0	0	0	5.2281	0.0315	0.0063	0	0	0	0.027	0
2018	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	5.2281	0.0315	0.0063	0	0	0	0.027	0
2019	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0	0	0.000899999999999998	0	5.2263	0.0333	0.0063	0	0	0	0.0279	0
2020	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00539999999999985	0	0	0.000900000000000001	0	5.2317	0.0342	0	0	0	0	0.0288	0
2021	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00180000000000025	0	0	0	0.0018	0	5.2299	0.036	0	0	0	0	0.0306	0
2022	143	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0.0018	0	5.2299	0.036	0	0	0	0	0.0324	0
2013	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.1001	0	0	0	0	0	0	0
2014	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2015	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2016	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0251999999999981	0	0	0	0.0252	0	25.0749	0.0252	0	0	0	0	0.0252	0
2017	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0099000000000018	0	0	0	0.0099	0	25.065	0.0351	0	0	0	0	0.0351	0
2018	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999997902	0	0	0	0.000899999999999998	0	25.0641	0.036	0	0	0	0	0.036	0
2019	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0945	0	0	0	0.0945	0	24.9696	0.1305	0	0	0	0	0.1305	0
2020	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00629999999999953	0	0	0	0.0063	0	24.9633	0.1368	0	0	0	0	0.1368	0
2021	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0854999999999997	0	0	0	0.0855	0	24.8778	0.2223	0	0	0	0	0.2223	0
2022	144	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1206	0	0	0	0.0837	0.0369	24.7572	0.3429	0	0	0	0	0.306	0.0369
2013	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.1001	0	0	0	0	0	0	0
2014	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2015	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0152999999999999	0	0	0	0.0153	0	25.0848	0.0153	0	0	0	0	0.0153	0
2016	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.0848	0.0153	0	0	0	0	0.0153	0
2017	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0152999999999999	0	0	0	0	25.1001	0	0	0	0	0	0	0
2018	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2019	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2020	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2021	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2022	145	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0242999999999967	0	0	0	0	0.0243	25.0758	0.0243	0	0	0	0	0	0.0243
2013	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.886	1.2141	0	0	0	0	1.2141	0
2014	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	23.8905	1.2096	0	0	0	0	1.2096	0
2015	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0386999999999986	0	0	0	0	23.9292	1.1709	0	0	0	0	1.1709	0
2016	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0423000000000009	0	0	0	0	23.9715	1.1286	0	0	0	0	1.1286	0
2017	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.119700000000002	0	0	0	0	24.0912	1.0089	0	0	0	0	1.0089	0
2018	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.027000000000001	0	0	0	0.0270000000000001	0	24.0642	1.0359	0	0	0	0	1.0359	0
2019	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.145800000000001	0	0	0	0.1458	0	23.9184	1.1817	0	0	0	0	1.1817	0
2020	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999726	0	0	0	0.00269999999999992	0	23.9157	1.1844	0	0	0	0	1.1844	0
2021	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0423000000000009	0	0	0	0.0423	0	23.8734	1.2267	0	0	0	0	1.2267	0
2022	146	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00359999999999872	0	0	0	0	23.877	1.2231	0	0	0	0	1.2231	0
2013	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.9975	0.1026	0	0	0	0	0	0
2014	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999997902	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0
2015	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0
2016	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0
2017	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0
2018	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0
2019	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0
2020	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0
2021	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9966	0.1035	0	0	0	0	0	0
2022	147	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999997902	0	0	0	0	24.9975	0.1026	0	0	0	0	0	0
2013	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	19.9296	0.5157	0.2277	0	0	0	0	0
2014	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0288000000000004	0	0	0	0	19.9584	0.4617	0.2529	0	0	0	0	0
2015	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0206999999999979	0	0	0.0216	0	19.9791	0.5508	0.1431	0	0	0	0.0216	0
2016	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0.0045	0	19.9485	0.6786	0.0459	0	0	0	0.0261	0
2017	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0180000000000007	0	0	0	0	19.9665	0.5778	0.1287	0	0	0	0	0
2018	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00629999999999953	0	0	0	0	19.9728	0.6174	0.0828	0	0	0	0	0
2019	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000001455	0	0	0	0	19.9737	0.5481	0.1512	0	0	0	0	0
2020	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0233999999999988	0	0	0	0	19.9971	0.5643	0.1116	0	0	0	0	0
2021	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0233999999999988	0	0	0	0	0	19.9737	0.5814	0.1179	0	0	0	0	0
2022	148	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0648000000000017	0	0	0	0	0	19.9089	0.27	0.4941	0	0	0	0	0
2013	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	12.6036	0.3609	0.414	0	0	0	0	0
2014	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0594000000000001	0	0	0	0.0693	0	12.5442	0.4113	0.423	0	0	0	0.0693	0
2015	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0107999999999997	0	0	0.0225	0	12.555	0.4977	0.3258	0	0	0	0.0918	0
2016	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0	0	12.5244	0.6516	0.2025	0	0	0	0.09	0
2017	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0827999999999989	0	0	0	0	12.6072	0.4518	0.3195	0	0	0	0.0117	0
2018	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0306000000000015	0	0	0	0	12.6378	0.45	0.2907	0	0	0	0.0045	0
2019	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	12.6423	0.4023	0.3339	0	0	0	0	0
2020	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0350999999999999	0	0	0	0	12.6774	0.3762	0.3249	0	0	0	0	0
2021	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00269999999999904	0	0	0	0	12.6801	0.4023	0.2961	0	0	0	0	0
2022	149	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0269999999999992	0	0	0	0	0	12.6531	0.1926	0.5328	0	0	0	0	0
2013	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	5.6853	0.1611	0.4716	0	0	0	0	0
2014	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	5.6898	0.1584	0.4698	0	0	0	0	0
2015	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0728999999999997	0	0	0.0054	0	5.7627	0.1953	0.36	0	0	0	0.0054	0
2016	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00809999999999977	0	0	0	0	5.7708	0.2808	0.2664	0	0	0	0.0054	0
2017	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0476999999999999	0	0	0	0	0	5.7231	0.1791	0.4158	0	0	0	0	0
2018	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0117000000000003	0	0	0	0	5.7348	0.2016	0.3816	0	0	0	0	0
2019	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999999679	0	0	0	0	5.7357	0.1773	0.405	0	0	0	0	0
2020	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0072000000000001	0	0	0	0	5.7429	0.1989	0.3762	0	0	0	0	0
2021	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999992	0	0	0	0	0	5.7402	0.1782	0.3996	0	0	0	0	0
2022	150	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0918000000000001	0	0	0	0.027	0	5.6484	0.0891	0.5805	0	0	0	0.027	0
2013	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	10.0845	0.3357	0.9171	0	0	0	0	0
2014	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00180000000000113	0	0	0	0	0	10.0827	0.3321	0.9225	0	0	0	0	0
2015	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0602999999999998	0	0	0	0	10.143	0.4743	0.72	0	0	0	0	0
2016	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0063000000000013	0	0	0	0	10.1493	0.6489	0.5391	0	0	0	0	0
2017	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0225000000000009	0	0	0	0	0	10.1268	0.3474	0.8631	0	0	0	0	0
2018	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00450000000000017	0	0	0	0	0	10.1223	0.4545	0.7605	0	0	0	0	0
2019	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00719999999999921	0	0	0	0	0	10.1151	0.3573	0.8649	0	0	0	0	0
2020	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0107999999999997	0	0	0	0	10.1259	0.4518	0.7596	0	0	0	0	0
2021	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0180000000000007	0	0	0	0	10.1439	0.3339	0.8595	0	0	0	0	0
2022	151	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0648	0	0	0	0	0	10.0791	0.1539	1.1043	0	0	0	0	0
2013	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	0.2502	0.0036	0.0738	0	0	0	0	0
2014	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000012	0	0	0	0	0.2511	0.0009	0.0756	0	0	0	0	0
2015	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000012	0	0	0	0	0.252	0.0117	0.0639	0	0	0	0	0
2016	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	0.252	0.0243	0.0513	0	0	0	0	0
2017	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000012	0	0	0	0	0.2529	0.0027	0.072	0	0	0	0	0
2018	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00179999999999997	0	0	0	0	0.2547	0.0144	0.0585	0	0	0	0	0
2019	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	0.2547	0.0099	0.063	0	0	0	0	0
2020	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999998	0	0	0	0	0	0.252	0.0117	0.0639	0	0	0	0	0
2021	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00179999999999997	0	0	0	0	0.2538	0.0072	0.0666	0	0	0	0	0
2022	152	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999997	0	0	0	0	0	0.252	0	0.0756	0	0	0	0	0
2013	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	7.0812	1.9287	0.0081	0	0	0.1656	1.6416	0
2014	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.1953	0	0	0	0	7.2765	1.7208	0.0207	0	0	0.153	1.4463	0
2015	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00180000000000025	0	0.0117	0	0	7.2783	1.7271	0.0126	0	0	0.1647	1.4445	0
2016	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0674999999999999	0	0	0	0	7.3458	1.6596	0.0126	0	0	0.1647	1.3536	0
2017	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.3771	0	0.00180000000000002	0	0	7.7229	1.2843	0.0108	0	0	0.1665	0.9774	0
2018	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0369000000000002	0	0	0.00719999999999998	0.0387000000000001	0	7.686	1.3284	0.0036	0	0	0.1737	1.0161	0
2019	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.1053	0	0	0	0	7.7913	1.2177	0.009	0	0	0.1683	0.9189	0
2020	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0827999999999998	0	0	0.00989999999999999	0.0729000000000001	0	7.7085	1.3095	0	0	0	0.1782	0.9918	0
2021	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1602	0	0	0	0.1665	0	7.5483	1.4697	0	0	0	0.1782	1.1583	0
2022	153	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0873000000000008	0	0	0.000899999999999984	0.1377	0.0054	7.461	1.557	0	0	0	0.1791	1.296	0.0054
2013	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.8148	0.135	0	0	0	0	0.135	0
2014	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999726	0	0	0	0.00269999999999998	0	24.8121	0.1377	0	0	0	0	0.1377	0
2015	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0486000000000004	0	0	0	0.0486	0	24.7635	0.1863	0	0	0	0	0.1863	0
2016	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0468000000000011	0	0	0	0.0468	0	24.7167	0.2331	0	0	0	0	0.2331	0
2017	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0774000000000008	0	0	0	0.0774	0	24.6393	0.3105	0	0	0	0	0.3105	0
2018	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.108000000000001	0	0	0	0.108	0	24.5313	0.4185	0	0	0	0	0.4185	0
2019	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0584999999999987	0	0	0	0.0585	0	24.4728	0.477	0	0	0	0	0.477	0
2020	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.315899999999999	0	0	0	0.3159	0	24.1569	0.7929	0	0	0	0	0.7929	0
2021	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.376200000000001	0	0	0	0.3762	0	23.7807	1.1691	0	0	0	0	1.1691	0
2022	154	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1737	0	0	0	0.1125	0.0612	23.607	1.3428	0	0	0	0	1.2816	0.0612
2013	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.9498	0	0	0	0	0	0	0
2014	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2015	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2016	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2017	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2018	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2019	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2020	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2021	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2022	155	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9498	0	0	0	0	0	0	0
2013	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.0696	0.8487	0.0315	0	0	0	0.8478	0
2014	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0206999999999979	0	0	0	0.0153	0	24.0489	0.864	0.0369	0	0	0	0.8631	0
2015	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0405000000000015	0	0	0	0.0351	0	24.0084	0.9036	0.0378	0	0	0	0.8982	0
2016	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00540000000000163	0	0	0	0	24.0138	0.8982	0.0378	0	0	0	0.8928	0
2017	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0864000000000011	0	0	0	0	24.1002	0.8109	0.0387	0	0	0	0.8064	0
2018	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00810000000000244	0	0	0	0.0171	0	24.0921	0.8271	0.0306	0	0	0	0.8235	0
2019	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0180000000000007	0	0	0	0	24.1101	0.81	0.0297	0	0	0	0.8055	0
2020	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0539999999999985	0	0	0	0.0504	0	24.0561	0.8568	0.0369	0	0	0	0.8559	0
2021	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0152999999999999	0	0	0	0.0144	0	24.0408	0.8712	0.0378	0	0	0	0.8703	0
2022	156	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0405000000000015	0	0	0	0.00450000000000006	0.027	24.0003	0.9018	0.0477	0	0	0	0.8748	0.027
2013	157	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.8788	1.0062	0.0306	0	0	0	0.3555	0
2014	157	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1035	0	0	0	0.1044	0	23.7753	1.1115	0.0288	0	0	0	0.4599	0
2015	157	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.177299999999999	0	0	0	0.2007	0	23.598	1.3149	0.0027	0	0	0	0.6606	0
2016	157	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0333000000000006	0	0	0	0.0378000000000001	0	23.5647	1.3509	0	0	0	0	0.6984	0
2017	157	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00989999999999824	0	0	0	0	0	23.5548	1.3608	0	0	0	0	0.6831	0
2018	157	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0594000000000001	0	0	0	0.0594	0	23.4954	1.4202	0	0	0	0	0.7425	0
